Grace C.,/user_details?userid=QqTwRvSyj4H6GVdKKkAiUQ,"Chantilly, VA",4/4/2023,5.0,No comment,https://www.yelp.com/biz/les-enfants-de-boheme-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Michael S.,/user_details?userid=6mS7_M2Fl2zOa-GHsRUwKw,"New York, NY",4/29/2016,5.0,"Like a fine wine, les enfants continues to get better with age. Still the best tartare and tartine in town, as well as authentic home style French favorites, with a warm welcoming atmosphere, and reasonably priced wines. Great for night out with my wife, or with our friends, our kids, our parents. Merci beaucoup Stefan!!!",https://www.yelp.com/biz/les-enfants-de-boheme-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Faye L.,/user_details?userid=k1Pm0mdkU_u84mlfGKonLQ,"Manhattan, NY",7/16/2015,5.0,"My favorite new neighborhood spot--relaxed ambiance, not too crowded (but still lively), good food and drink, and most importantly, the best bartender ever (East)! Exactly the kind of place I could go to every week.",https://www.yelp.com/biz/les-enfants-de-boheme-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
James W.,/user_details?userid=r9Is8OepPgXJVg-OmjOFzg,"New York, NY",7/12/2015,5.0,No comment,https://www.yelp.com/biz/les-enfants-de-boheme-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Sophia C.,/user_details?userid=HqxxtfTspsGpK4u72xT2Uw,"New York, NY",6/19/2016,4.0,I discovered this LES gem last Sunday. The food and service were great. The crepes were outstanding. I hadn't had one in decades and was quickly reminded of how butter and sugar make everything better. I had the filet mignon special and it was perfectly cooked. I have a new neighborhood fave now that I'll never patronize Cafe Petisco again.,https://www.yelp.com/biz/les-enfants-de-boheme-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Evan V.,/user_details?userid=uDpR35icy8gjVQcxH8JDKQ,"Patterson, NY",6/11/2016,5.0,"What a gem.  Say what you want, Les Francais know food.  There's an important difference between folks producing meals, and people who care about the food experience.  This doesn't mean snooty.  It means that they participate with you in a good meal.  They care that you choose the right things to eat and drink.  They are proud of what the kitchen delivers.  They've tasted it themselves, and know how it plays out.  Congratulations, really great job, and great addition to this exciting neighborhood.",https://www.yelp.com/biz/les-enfants-de-boheme-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Paul S.,/user_details?userid=s7wXe1bSELYMMjZW15K-Jw,"New York, NY",5/14/2016,5.0,"We love Les Enfants.  Had a great Mother's Day brunch there, off the beaten path but the food is super and the ambience mellow and comfortable.",https://www.yelp.com/biz/les-enfants-de-boheme-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Debbie S.,/user_details?userid=-DEQ58YEqglaIRXEbcki5w,"Billericay, United Kingdom",10/6/2018,5.0,"I stayed on the LES on a trip from the UK in late September , and came across this little gem, one Wednesday evening. I had the duck which was delicious. I came again on the Friday evening and was seated at the bar and chatted to a really nice local lady who had also come in for dinner,  as well as the ever so friendly bar staff . I had a French take on a spagetti bolognese which was amazing - no idea what they added to make it so good and it would have fed at least 2 people! The atmosphere was really buzzing and as people arrived they were warmly greeted by staff and customers alike. It was evident that many of them were locals and this just created a super atmosphere, along with the music. I arrived at 7.30 expecting to be out by 8.30pm ready to pack to go home the next day,  but left around midnight and was hugged goodbye by the bar staff as though I was one of the regulars! A memorable evening and one of the highlights of my stay in NYC!",https://www.yelp.com/biz/les-enfants-de-boheme-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Lee S.,/user_details?userid=qCGrdj5G-q9XRyaoT_8Uow,"New York, NY",7/20/2015,2.0,"It's a new restaurant in our area that we wanted to try. I tried al three of the red wine's offered by the glass and didn't like any, but I felt obligated to order one. I ended up letting my wife drink half of it. There were few main dishes on the menu. I ordered the duck and my wife had the fish. They were okay but nothing to get excited about. The duck only came with a few roasted potatoes and small onions. Few veggies in sight. Luckily I ate the bread or I would have been hungry. My wife's fish was okay, but she wouldn't order it again. The bill for 2 dishes, 2 glasses of wine with tax and tip came to $80. We didn't think it was a good value.",https://www.yelp.com/biz/les-enfants-de-boheme-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Sonia N.,/user_details?userid=xTPkDE2BQ7pv59FlVMUB8w,"Manhattan, NY",9/22/2015,3.0,"My friend and I met up here for dinner recently.  We both live in the neighborhood and didn't want to venture out of our nabe, but also didn't want to jab elbows with loud, annoying young'uns that fill most venues in the LES nowadays.  After some searching on Yelp, we decided on this place as it seemed relatively new and was without the numerous reviews that would be indicative of long wait times and scenesters.  We came around 7PM on a Thursday night, and were happy to find it a very chill spot.  It's a cute space, with friendly staff and reasonable prices.  My friend had some beef stew dish, and I had the mussels.  Both dishes were okay.  I also had a cocktail that was somewhat forgettable; the only thing I remember about it was that it was spicy.  The food and drink were decent, but didn't blow my mind, as in, ""Oh my god, I can't wait to come back here again to try all their other dishes and drinks, and stuff my face and pass out.""  This place would easily get 5 stars if their food and drinks were tweaked just a bit to make them outstanding, because this place definitely has everything else (price, ambience, service) down.  I will definitely be back again though, mostly because it's a good neighborhood spot to catch up with friends.",https://www.yelp.com/biz/les-enfants-de-boheme-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Michelle H.,/user_details?userid=7xkZnpYGplGnoKQSJ43Eew,"New York, NY",11/8/2015,4.0,"Stopped by with my in-laws and the kids for brunch today and feel compelled to leave a review as soon as I came home. I had eggs with pomodoro sauce and I thought it was delicious, not your usual boring scrambled eggs. My husband is not big on sauce in general so he would have preferred it on the side. He is very picky when it comes to coffee and has had many cups all over the lower east side (we eat out a lot) but he said this restaurant serves the best coffee in the neighborhood. My inlaws had Croque Madame and they enjoyed their meals very much. We were disappointed that they were not offering pancakes (there is a new chef and the menu will be revised) so we ordered french toast for the kids. The french toast was a bit dry but the fruit served was fresh and crisp. I hope they will be offering crepes (a sweet option and a savory option) for brunch soon. We appreciated that the food came out quickly since our kids are young with short attention spans. We will be back for sure to try their lunch menu.",https://www.yelp.com/biz/les-enfants-de-boheme-new-york?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Gloria K.,/user_details?userid=4YemMsrI26nkSCrbvxNagw,"Whitestone, Queens, NY",11/12/2022,5.0,No comment,https://www.yelp.com/biz/sweetwater-restaurant-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Taylor K.,/user_details?userid=INURccZZpQ1Gr02eGh6utg,"Brooklyn, NY",1/2/2023,4.0,No comment,https://www.yelp.com/biz/sweetwater-restaurant-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Michelle A.,/user_details?userid=RDnA1bEVWX0Gqkt-hSezmg,"Brooklyn, New York, NY",3/23/2023,4.0,No comment,https://www.yelp.com/biz/sweetwater-restaurant-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Olivia B.,/user_details?userid=zJCbf8EzoX1dWuB4RUNrEA,"St. Augustine, FL",5/26/2022,5.0,No comment,https://www.yelp.com/biz/sweetwater-restaurant-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Jack L.,/user_details?userid=uaR7RUOCMq3jh8eN-QZhnA,"Cambridge, MA",4/16/2022,3.0,No comment,https://www.yelp.com/biz/sweetwater-restaurant-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Leemor Y.,/user_details?userid=geKimmY-EivI7AUMJr5ARw,"Brooklyn, NY",7/10/2022,4.0,No comment,https://www.yelp.com/biz/sweetwater-restaurant-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Candice S.,/user_details?userid=Qmy0LFblcQlEpu2nMThJPQ,"Brooklyn, NY",11/2/2022,5.0,"Yum! While I am def a meat eater, I love when a place makes their own veggie burger and Sweetwater did not disappoint. Very flavorful lentil and black bean burger as you and see in the picture- well seasoned, moist with a crust and mushy, cause... tasty legumes! The calamari was also tender and flavorful as well. Truffle fries came with a yummy house made mayo. We sat at the cute pretty outdoor booth and it was quiet and temperate for an autumn weekday. Also, quality service- all the staff were on point, attentive and friendly!",https://www.yelp.com/biz/sweetwater-restaurant-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Connie C.,/user_details?userid=8-DlA9VJSiBx0uRouWLKmA,"New York, NY",5/23/2022,3.0,No comment,https://www.yelp.com/biz/sweetwater-restaurant-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Emily B.,/user_details?userid=wNx4YCHuc34LaHnkfDbkbA,"Union City, NJ",11/9/2022,3.0,Bit pricey. The food was alright. I had the Sweetwater burger and it was okay. My boyfriend enjoyed his vegan lentil burger.,https://www.yelp.com/biz/sweetwater-restaurant-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Emi B.,/user_details?userid=3lODYQrvcGriv5Fc2JdPOQ,"Manhattan, NY",11/21/2021,3.0,No comment,https://www.yelp.com/biz/sweetwater-restaurant-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Jennifer D.,/user_details?userid=6jM_QaBziT-10qf4JffZrw,"Brooklyn, Brooklyn, NY",2/14/2023,3.0,Honestly the ambiance was lovely I love the cozy vibes inside perfect for date night and the backyard during the warm weather is a great space. The service that they provided is very attentive and lovely. The appetizer was delicious but for me the entrees were lacking in flavor and could use a little boost. But overall a lovely place.,https://www.yelp.com/biz/sweetwater-restaurant-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Wendy O.,/user_details?userid=IlaorEbdX6Z3uiBftGoPZA,"Jamaica, Queens, NY",3/6/2022,5.0,"My boyfriend and I have been to sweetwater so many times not only because it is out favorite spot to go to but also because the service is amazing. They never disappoint us!! The amount of care and love they show their customers is visible. The drinks are amazing and the food as well. Wether its brunch, lunch or dinner the food always taste great. The place is small and cozy and in the weekends it gets packed so try reserving ahead of time. Here are a few pics of our favorites!",https://www.yelp.com/biz/sweetwater-restaurant-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Stephanie T.,/user_details?userid=xfYKIdaiBv79u4DEAIobsQ,"Manhattan, New York, NY",7/23/2021,3.0,No comment,https://www.yelp.com/biz/sweetwater-restaurant-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Alycia H.,/user_details?userid=3iMCSE7SGDIzLj38XsJBhA,"Sacramento, CA",8/9/2022,5.0,"Sooo... I was in Brooklyn for a few days visiting my friend from childhood and he took me to this lovely restaurant, which he says is his favorite. I see why. We sat on the back patio which was So Pretty. They started us out with bread (oh no carbs! #worthit). The waiter served it with balsamic and EVOO which, omg! I love it when restaurants do that. My date(?) Can I call it a date? Yes it was a date, methinks it was a date.. yay finally.. he took me on a date(screams in schoolgirl joy) . Anyways..so  then we got the French onion soup --which was good but, tbh I have had better. I don't know where but now I want to go back to double check that... He got the chicken, I got the mussels. He ate all his and so did I. He actually didn't care for the mussels, said they weren't firm enough.. *Kanye shrug* I loved em, the lemony flavor of the sauce was divine. I dipped the bread in the sauce and I ended up pretty full,  if I had opted for pasta I would've been way too full. Then he insisted on dessert, he got the key lime pie which normally they are out of. so I'll just say it twas me, I made the pie appear, I'm good luck ^_^ ...about the pie, well I'm not a key-lime-pie-girl but I had a taste, and it was high quality pie for sure... 5 stars, thank you SweetWater.",https://www.yelp.com/biz/sweetwater-restaurant-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Jennifer D.,/user_details?userid=5kklhL8cUiD2rNC9E3WXUA,"New York, NY",6/26/2022,4.0,"My friend and I stopped here for a late brunch this weekend. Sweetwater offered a range of yummy cocktails and nice wine list. We ended up having some bloody marys and Cava, along with the avocado toast and French fries. Food came out fast and was delicious. Fries were perfectly seasoned and crispy. Multiple servers coming by to try to clear our plates when we were still eating (at least five people in the span of less than ten minutes) took away from our experience a bit.",https://www.yelp.com/biz/sweetwater-restaurant-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Bre Y.,/user_details?userid=A-ed1j8lfnUpdlglwmfUnQ,"Brooklyn, NY",1/14/2022,5.0,No comment,https://www.yelp.com/biz/sweetwater-restaurant-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Carol L.,/user_details?userid=LKaEiBYGBnB8Df1hUyEnLA,"New York, NY",11/6/2021,3.0,"I don't usually think of English food as something I look back fondly of, but Sweetwater did fine! The outdoor seating here is so cute, and they make a delicious apérol spritz (5/5 so good!). It's in a bustling part of Williamsburg, so location is key. The food was just alright, but this may be because of my predisposition of not enjoying English food too much. This area of Williamsburg has so many things to try, so not sure I'll be back because the food was not outstanding IMO. But, solid option if in a pinch.",https://www.yelp.com/biz/sweetwater-restaurant-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Alvi L.,/user_details?userid=K6BAowBeIpwWJ2qftnp_3Q,"New York, NY",4/4/2022,4.0,No comment,https://www.yelp.com/biz/sweetwater-restaurant-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Jonathan B.,/user_details?userid=fyx95R8rK6ip6Gk4Xzeqvw,"Los Angeles, CA",1/18/2022,5.0,No comment,https://www.yelp.com/biz/sweetwater-restaurant-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Agta B.,/user_details?userid=xlj1R2r-31KkTyoSPFZuRg,"New York, NY",10/14/2021,4.0,"We stopped for an early dinner and we're seated outside in cute little private ""pods"". We wanted to eat outside and didn't have reservations but they accommodated us. It was highly recommended by various people so we decided to try. We started with some cold beers on a hot afternoon - selection was small but good. I looooved my mussels of the day. The broth was spicy and tangy and so good. The mussels were cooked well and the bread was crusty and perfect for dipping up all the delicious broth. The swordfish was perfectly cooked and flaky. The parsnip purée was also very yummy. Service was friendly and gave good recommendations. We really enjoyed our meal and will definitely return again because I heard that the burgers are amazing as well.",https://www.yelp.com/biz/sweetwater-restaurant-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Ferzeen P.,/user_details?userid=Ns7JZ_BvgI9S6-Rbck4EuQ,"Williamsburg - North Side, Brooklyn, NY",9/21/2021,5.0,One of my new fave spots in Williamsburg. The octopus was flavorful and not rubbery. The Steak was cooked to perfection! Loved the vibe of this place and Sam abs Lauren behind the bar were awesome. Highly recommend!,https://www.yelp.com/biz/sweetwater-restaurant-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Lauren S.,/user_details?userid=W_DkOf5j5cgIoZDPBpaE0g,"Bushwick, Brooklyn, NY",1/4/2021,5.0,No comment,https://www.yelp.com/biz/sweetwater-restaurant-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Keenan C.,/user_details?userid=KSVZKeUW9l8c3WwQ__ycCw,"Los Angeles, CA",4/30/2022,5.0,No comment,https://www.yelp.com/biz/sweetwater-restaurant-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Syd R.,/user_details?userid=SziKmSU5nW1TYnQE1s-zGA,"Manhattan, New York, NY",12/1/2020,4.0,No comment,https://www.yelp.com/biz/sweetwater-restaurant-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Erin C.,/user_details?userid=XPfy0tSkgoGA2YNf-TXBzQ,"Brooklyn, NY",7/3/2021,5.0,No comment,https://www.yelp.com/biz/sweetwater-restaurant-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Hope K.,/user_details?userid=N4MSiQE5ulTpCaiu5iAoMQ,"Queens, NY",8/3/2021,3.0,"Really wanted to love here, but my overall experience here was just ok. My friend and I ordered Ribeye Steak, Steamed Mussels and two cocktails here! The food came out fast and the waiter was really attentive. But the food was just ok. The steak was overcooked as we asked for medium and received medium well and the mussels was whatever. The drinks here are strong, but I don't really mind strong drinks so I finished mine and my friend's. The best part of my experience here was the bread. The bread was really delicious and baked perfectly. Maybe I will come here and order something else as I would just come back for some bread LOL.",https://www.yelp.com/biz/sweetwater-restaurant-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Jesse D.,/user_details?userid=NIgvcXADTzM5-izFfUwq4w,"San Diego, CA",10/8/2022,5.0,Amazing place! Sat at the bar Delphine was the bartender such sweet and on point service. Cocktails were great and the French Onion soup is a must. I got a lamb burger with is one of the best I have had since New Zealand. Try this place out!,https://www.yelp.com/biz/sweetwater-restaurant-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Jonathan L.,/user_details?userid=I48UxWV5cMTktrT0GJ4rGw,"New York, NY",5/15/2021,5.0,No comment,https://www.yelp.com/biz/sweetwater-restaurant-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Samantha B.,/user_details?userid=R1ZEHxOnt3GTo2kgv8_Tgg,"Chicago, IL",2/1/2022,5.0,No comment,https://www.yelp.com/biz/sweetwater-restaurant-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Susan B.,/user_details?userid=BP8q0MSmJYsPOry8ujycJA,"Falls Church, VA",6/8/2022,1.0,"Truly awful food, unless you enjoy sucking back butter. If you buy the bass, the steak, or whatever protein, it will be soaked in butter which is how unskilled chefs at Great American Restaurants make things ""taste good.""  I have never eaten here and not had diarrhea for 2 days because of the butter. Tonight, I got the Southwestern Salad which turned out not to be a salad at all but a  rich salty, buttery, pile of what I would consider, more like salad dressing, that one could possibly scatter sparingly over actual greens to make something palatable and not waste it. I just go there because my kids like the place for sentimental reasons, despite that they get diarrhea every time from the butter food too. It makes no sense to me! The beer was good, but I am convinced that Sweetwater fans are in denial of the correlation between eating at SweetWater and 2-day diarrhea.",https://www.yelp.com/biz/sweetwater-restaurant-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Nicole L.,/user_details?userid=YfHI1VGOqQ45_67chdhBkg,"Fort Lauderdale, FL",1/6/2022,4.0,"I love the look of this place. It's very old New York/Parisian. It's a very old building with a lot of charm that they've really preserved. The vibe is very comforting. You feel at home. The menu has a lot of delicious sounding options that I want to come back and try. I had the lamb burger and I loved that it came with a lentil salad and a perfectly toasted English muffin, but the flavor just wasn't there. It was pretty bland. Thankfully it had a yogurt sauce and harissa sauce but still. It lacked salt. And the salad seemed to be completely undressed. Unfortunately, I can cook better food and that's always a let down when you're paying premium prices. Still, I'll be back for the amazing environment and to try other options.",https://www.yelp.com/biz/sweetwater-restaurant-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Justin W.,/user_details?userid=M903nlD6jrtH6IMlxjB_GQ,"Manhattan, NY",7/5/2020,4.0,No comment,https://www.yelp.com/biz/sweetwater-restaurant-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Tanner B.,/user_details?userid=E0MYlwG8ZK2ltLLautTr8w,"Baltimore, MD",9/25/2021,1.0,No comment,https://www.yelp.com/biz/sweetwater-restaurant-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Sha M.,/user_details?userid=tw1j_PEjcSjg_w8-pJevQw,"New York, NY",6/28/2020,5.0,No comment,https://www.yelp.com/biz/sweetwater-restaurant-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Marcia H.,/user_details?userid=VBo8H6S_cG-yh8rLlyDDlA,"New York, NY",11/21/2021,5.0,"My sister has been trying to convince me to go here for months; I finally caved in and have zero regrets! I'll be honest, when I saw the menu I didn't find it intriguing. In fact, I was debating whether it'd be acceptable to pay $19 for steak tacos. I gave the tacos a chance and they are by far one of the best tacos I've had in my life. The steak was perfectly cooked, the guac was fresh with the perfect amount of lemon, the green salsa left me wanting more, the queso fresco - amazing, and finally the corn tortillas tasted homemade but can't confirm that. It was so delicious that I went back the following week only to discover that the steak tacos were not permanently on the menu but happened to be a special item on that day I visited. I was literally heartbroken, I'm probably being dramatic. I had a burger instead which was tasty. Sweetwater please bring the steak tacos back!!!!!",https://www.yelp.com/biz/sweetwater-restaurant-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Izabelle K.,/user_details?userid=R1hXG6wLyHmys_VRXNJHpg,"Queens, Queens, NY",12/17/2021,4.0,"This place is very cute and cozy,has an old school charming look. The food was delicious everything was tasty. Drinks were good. Lacked in service, we waited a long time to order our food, but the food came out quick so I guess that balances it out. Overall pretty good!",https://www.yelp.com/biz/sweetwater-restaurant-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Lori N.,/user_details?userid=FWzeXWzUc8xMTLnSJ3FLcA,"Alameda, CA",11/7/2022,4.0,"Got lucky by doing a walk-in on a Friday night. We got the octopus, Brussels sprouts, burger, and roasted chicken. The appetizers were great but my partner said the burger was flavorless. The service was good given how busy they were. Would definitely go back again.",https://www.yelp.com/biz/sweetwater-restaurant-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Douglas K.,/user_details?userid=M9nVuiIa2b2kResBv6n3CQ,"Carle Place, NY",3/13/2021,3.0,No comment,https://www.yelp.com/biz/sweetwater-restaurant-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Leticia J.,/user_details?userid=HJE5x3X6liiavE253qZDiQ,"Brooklyn, NY",4/26/2022,4.0,"First time here, sat at the bar waiting for the rest of the dinner group to get here. Brian the bartender patiently heard my preferences in drinks and made some recommendations and was spot on, I had a Pablozo and Diablo margarita which was my fav of the two.  I ordered the brisket with mash and Brussels sprouts as per his recommendation and my faith in him prevailed, the plate was delicious!  Overall, the staff was amazing (sorry, didn't get the rest of the names) but my sister enjoyed her birthday immensely and everything else ordered did not disappoint. From the salads (watermelon and radicchio/endive) to risotto, roasted chicken, hangar steak- everything was DELICIOUS!  Thank you for the great service and great food! Hey",https://www.yelp.com/biz/sweetwater-restaurant-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Shyne W.,/user_details?userid=7169sa2-MJ1nthBqLA3Cdw,"Fontana, CA",5/6/2022,5.0,"When I looked at the menu, my first reaction was ""who puts a burger on an English muffin?!"" I ended up ordering the brisket for dinner, which was cooked to perfection. Super tender and flavorful, beautifully braised on a bed of mashed potatoes and crispy brussel sprouts. The sauce and flavors of everything were perfect. Cute atmosphere. Great service!",https://www.yelp.com/biz/sweetwater-restaurant-brooklyn-2?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
