Jason M.,/user_details?userid=DjiTQpTqEfCiq2SkMFQWeg,"Midtown East, Manhattan, NY",12/8/2022,5.0,No comment,https://www.yelp.com/biz/dim-sum-palace-new-york-9?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Uncle R.,/user_details?userid=SYHnpTkJJcLVnAwtxagcow,"Fort Lee, NJ",12/10/2013,3.0,No comment,https://www.yelp.com/biz/maru-2-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Mark H.,/user_details?userid=Y8aPT3Csg-cvJQoW_X2uIw,"New York, NY",4/19/2011,4.0,No comment,https://www.yelp.com/biz/maru-2-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Garrett R.,/user_details?userid=wF_xEvd4OBTKS1-Pu021Ag,"Portland, OR",5/13/2011,4.0,No comment,https://www.yelp.com/biz/maru-2-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Chris C.,/user_details?userid=inMpHfKz42RyfIMqQ0zd1A,"Manhattan, NY",4/9/2018,5.0,"I was lucky enough to snag the only barstool just as someone was leaving, it's a tiny place but food is fresh, delicious, & the perfect price. I had shrimp tempura udon soup and shrimp shumai, both were so yummy!! Very nice guy (owner I think?).  Will absolutely be coming here more often!",https://www.yelp.com/biz/maru-2-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Huiqi P.,/user_details?userid=oMZtC5rT78JUvZpNx4KhPQ,"Manhattan, NY",1/15/2017,5.0,"i get the yummy stick with a one dollar soda ALL THE TIME. it's only five dollars and really gets me full, i love this place so much and the owners are so sweet! So affordable and if you need less spicy or sauces, they will provide for you",https://www.yelp.com/biz/maru-2-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Sam Y.,/user_details?userid=xn0UnXiQNzxi_QfjDjEtHg,"San Francisco, CA",7/7/2010,4.0,No comment,https://www.yelp.com/biz/maru-2-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Chad R.,/user_details?userid=eKpClGcH2afw2tvzZVOzBA,"San Diego, CA",1/16/2015,5.0,"Wow....for a take out place...the sushi was really fresh.  The California roll was one of the best I've ever had...the rice was soft...and the avocado smothered the inside. It was melt in your mouth delicious.  The Udon noodles were again fresh.  I was in Shanghai and Xian China recently and it tasted just like the hand stretched and tossed noodle dough that I had when I was there. The soup stock was terrific.  The reason they can keep their costs down is there is very little accompany-ments.  No veggies in the soup...very little soy sauce, miso and ginger. Want a tasty and hearty meal...this is a terrific choice. If you need the little creature comforts of veggies in your soup or big helpings of sushi condiments...then you may not love this place.  But they have perfected the basic ingredients and priced it just right!  Amazing job!",https://www.yelp.com/biz/maru-2-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Jennifer C.,/user_details?userid=4VdJD37lKSZum9-MA522Dw,"New York, NY",6/5/2012,4.0,No comment,https://www.yelp.com/biz/maru-2-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Taryn C.,/user_details?userid=7O5VR81Zv-fp2vsqPaxafQ,"New York, NY",6/19/2012,3.0,Can't really say I was bowled over by this place.  But I did like their selections and quick and easy stuff during the lunch hour.  The staff was VERY very nice.,https://www.yelp.com/biz/maru-2-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
K. D.,/user_details?userid=n2s0IlGBWd2eF8598fS6VQ,"New York, NY",9/27/2009,5.0,No comment,https://www.yelp.com/biz/maru-2-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Thailine A.,/user_details?userid=cf7rOeGSR15WxwkveHxx4g,"Williamsburg, NY",7/28/2014,4.0,"The sushi is amazing! And cheap, each roll with 8 pieces are $ 3.75 - $ 6.50! The place is small, but you can take the food home!",https://www.yelp.com/biz/maru-2-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Arthur K.,/user_details?userid=axnzQNA7nuP79Hbgw93oUQ,"Brooklyn, NY",1/20/2012,4.0,No comment,https://www.yelp.com/biz/maru-2-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Kathy L.,/user_details?userid=JpTvkJPXJR1sfJIM1UqnIQ,"New York, NY",9/23/2016,3.0,Spicy tuna roll fresh but very little tuna. Soba noodle soup extra spicy - soup was good but soba noodles were very mushy. I wouldn't come here again.,https://www.yelp.com/biz/maru-2-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
hannah s.,/user_details?userid=MHooNG_jouMwvGCL_Ccaeg,"Manhattan, NY",7/31/2013,5.0,No comment,https://www.yelp.com/biz/maru-2-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Eindra K.,/user_details?userid=Cm7oVbgeeQkn3aj67SgLew,"San Francisco, CA",9/23/2015,5.0,Rolled my salmon roll when I ordered it! He's so nice and cheerful and the sushi is awesome. Great hole in the wall place. Only has like 3 seats so don't bring big parties here.,https://www.yelp.com/biz/maru-2-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Nki B.,/user_details?userid=KKu02SjugsvUpfORmlvJoQ,"New York, NY",2/6/2014,5.0,No comment,https://www.yelp.com/biz/maru-2-new-york-4?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Vivian B.,/user_details?userid=CBLh_DKepYpomqJ2F2VabQ,"San Jose, CA",4/10/2023,5.0,No comment,https://www.yelp.com/biz/momofuku-ssam-bar-new-york-6?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Batool H.,/user_details?userid=krV6645J4kcbThMdo9xLRA,"Brooklyn, NY",2/19/2023,5.0,No comment,https://www.yelp.com/biz/momofuku-ssam-bar-new-york-6?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Po Yu C.,/user_details?userid=VGtmEBEYdhB8D0LOpiX1iQ,"ASTORIA, NY",1/18/2023,1.0,No comment,https://www.yelp.com/biz/momofuku-ssam-bar-new-york-6?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Victor U.,/user_details?userid=p_eViZiZwmE7R0FJnsZQDw,"Sunnyvale, CA",1/8/2023,3.0,No comment,https://www.yelp.com/biz/momofuku-ssam-bar-new-york-6?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Wailana W.,/user_details?userid=gEnzvwRpeGam6UBV66Wp1g,"New York, NY",3/27/2023,3.0,"The pork belly buns were nice but they are smokey in flavor and sous vide'd so they are nice and tender.  Not a big fan of that ham flavor but this was good. The brussels sprouts were flavorful and did the trick to get a veggie fix.  Pass on the bing.  It is nothing more than naan and some kind of sweet chili jam. The meati nuggets were a tad spicy and perhaps should have been made with the sweet chili jam from the bing.  My favorite was the crispy potatoes with the notes of sour cream and crunchiness.  It was comforting and tasty.  Overall, the bites were a smorgsbord of ideas and flavors, some tasty where you want to eat the whole thing yourself and not share with your companions (e.g. potatoes), some where 1 piece was perfection (pork belly bun), some where you can't eat but 1 piece (meati nuggets) and some where the description and expectation were too different (bing) and the deconstruction dessert which was a disaster in presentation but you still ate it.  Go here for the view with a group. Picnic tables exude fun with friends but may not translate as fabulous food unfortunately.",https://www.yelp.com/biz/momofuku-ssam-bar-new-york-6?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Andrew C.,/user_details?userid=jofjOFK98mden__qITH7kw,"New York, NY",10/22/2022,5.0,No comment,https://www.yelp.com/biz/momofuku-ssam-bar-new-york-6?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Maribel G.,/user_details?userid=8gI6bsqpnuUBOWLGodPvsA,"Berkeley, CA",10/26/2022,5.0,No comment,https://www.yelp.com/biz/momofuku-ssam-bar-new-york-6?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Nigora R.,/user_details?userid=Jlq01yETUVzfeHiO-C1Rwg,"Manhattan, NY",1/21/2023,4.0,They sat my boyfriend and I right away. No reservation was needed that Saturday afternoon. We ate off of the restaurant menu which is a great value because it includes a drink and two courses for $45 a person. I had the best iceberg salad of my life. Typically iceberg salads have no flavor but this one did. I really like the sesame on it. The Palmer was a lemonade and I love how green it was. Really yummy. The waffle was average. It could have use more apple and more flavor. My boyfriend had the chicken burger which was a really nice portion. Feel free to ask for a knife and fork for that burger!Service was attentive but not overbearing. Beware that regular prices are expensive but hey it's Manhattan!,https://www.yelp.com/biz/momofuku-ssam-bar-new-york-6?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Jacqueline T.,/user_details?userid=QGOtNZfasBwWCuawKjypYA,"Charlotte, NC",9/19/2022,5.0,No comment,https://www.yelp.com/biz/momofuku-ssam-bar-new-york-6?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Julia Y.,/user_details?userid=GyTTaz79jsb-uQQBy7rtdQ,"New York, NY",9/21/2022,3.0,No comment,https://www.yelp.com/biz/momofuku-ssam-bar-new-york-6?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Ji Hea K.,/user_details?userid=dlyC6M7q2afbaxV7MHQstg,"New York, NY",4/3/2022,3.0,No comment,https://www.yelp.com/biz/momofuku-ssam-bar-new-york-6?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Ron W.,/user_details?userid=AwfuVLpYoUTM-1JHVkd4ZA,"New York, NY",8/17/2022,3.0,No comment,https://www.yelp.com/biz/momofuku-ssam-bar-new-york-6?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Jennifer W.,/user_details?userid=yhJ1SVBSjC_R2viEh5AbUA,"South Pasadena, Los Angeles, CA",12/17/2021,4.0,No comment,https://www.yelp.com/biz/momofuku-ssam-bar-new-york-6?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Prianka S.,/user_details?userid=jgzWg4nGuWHJurC0pZel7A,"Hoboken, NJ",6/26/2022,4.0,No comment,https://www.yelp.com/biz/momofuku-ssam-bar-new-york-6?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Anna L.,/user_details?userid=Kr4NAUL6lUcwjYA4rxAOEQ,"Queens, NY",6/12/2022,3.0,No comment,https://www.yelp.com/biz/momofuku-ssam-bar-new-york-6?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Chuck H.,/user_details?userid=K4Pffp_ageIcv3_XwpWZqQ,"Ridgewood, NJ",7/28/2022,1.0,No comment,https://www.yelp.com/biz/momofuku-ssam-bar-new-york-6?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Morlene C.,/user_details?userid=VLTBPUrbNRR-f84h-altQw,"Brooklyn, NY",10/27/2021,4.0,No comment,https://www.yelp.com/biz/momofuku-ssam-bar-new-york-6?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Eric F.,/user_details?userid=lVvldO56wrpfpC1sQ-TyGg,"Manhattan, NY",2/20/2022,4.0,No comment,https://www.yelp.com/biz/momofuku-ssam-bar-new-york-6?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Will V.,/user_details?userid=5OeEA67G0hJWkE2InqiUaw,"Jersey City, NJ",2/13/2022,5.0,No comment,https://www.yelp.com/biz/momofuku-ssam-bar-new-york-6?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Lara N.,/user_details?userid=0NNpVwcs7XEs-rLAreUN3w,"San Tan Valley, AZ",7/9/2022,5.0,No comment,https://www.yelp.com/biz/momofuku-ssam-bar-new-york-6?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Nicole B.,/user_details?userid=QxJ2YrfZtHjXurI9m3h9qA,"San Diego, CA",10/28/2022,2.0,"I was really looking forward to eating at Momofuku Ssam Bar but unfortunately had a very disappointing experience. I've eaten at his restaurant in Las Vegas and have always had an incredible experience. With that being said, the food was ok but the service was awful. We made a 9:30 year reservation and received a call around 8:30 saying that we could come by earlier. We weren't able to so showed up a few minutes before our 9:30 reservation. We were rudely greeted by the hostess who seemed to be extremely upset that we had shown up so late (at 9:28 for our 9:30 reservation). I understand people want to call it a night early sometimes but don't offer reservations at this time if you're not capable of delivering on the David Chang experience. So once they begrudgingly sat us, the waitress comes up and says kitchen is about to close so you have one shot to put in all your food. There's definitely a more customer-service appropriate way to say that...anyways we ordered the ssam set which was overall very good. Drinks were also solid. The meats were all good and I really enjoyed the salad. The raw fish dish, hamachi I think, was a little fishy but the bing and salad made up for it. The meats were all tasty and the star of the meal. We ordered the oysters which were pretty standard but the $55 cacio e pepe rice cakes were not worth the price tag. You could tell throughout the meal that they were trying to rush us so they could get out of there, which really deterred from the experience. Once again, I know everyone is tired and overworked but we're pretty low maintenance so I just ask for a decent experience when we're paying to go to a nice restaurant. The subpar service really put me off to coming back to this restaurant. Would not recommend it unless there's a turnaround and more focus on service.",https://www.yelp.com/biz/momofuku-ssam-bar-new-york-6?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Jerry G.,/user_details?userid=whYePLOkh3XJZmf6vcsRZw,"Philadelphia, PA",7/16/2022,5.0,No comment,https://www.yelp.com/biz/momofuku-ssam-bar-new-york-6?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Brittany N.,/user_details?userid=zXKyLnpzzpCAMx_NfSejmw,"New York, NY",2/21/2022,3.0,No comment,https://www.yelp.com/biz/momofuku-ssam-bar-new-york-6?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Kaley R.,/user_details?userid=PrioZ6UL7liEWQRmNtgq6w,"Manhattan, NY",9/22/2021,5.0,No comment,https://www.yelp.com/biz/momofuku-ssam-bar-new-york-6?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Kelly C.,/user_details?userid=s7Ng36gaqCu6nYzUlcai1A,"Toronto, Canada",5/15/2022,4.0,"Hit n miss on the dishes.  The best was the fries that came with the ribeye, the oysters, and the rice cakes.  The bad was the fish, prawns, and shrimp toast.",https://www.yelp.com/biz/momofuku-ssam-bar-new-york-6?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Vicky C.,/user_details?userid=nxqeS--9HLR6p0XLfwJnvw,"Manhattan, NY",5/12/2022,5.0,"Great views, friendly service and tasty food. Awesome place for a nice dinner by the water! Highly recommend reservations, always packed. Good variety of drinks and food!",https://www.yelp.com/biz/momofuku-ssam-bar-new-york-6?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
SimpleTraveler M.,/user_details?userid=8-XltpkPNkaTPUXs_m8A3Q,"Manhattan, New York, NY",11/13/2022,4.0,"I had brunch with a group of 6 here on a weekend. The wait was about 10 minutes. The staff were all very nice. The drink menu was impressive. We were all very satisfied  with our drinks. The galbi steak bowl was good, but not the best I've ever had. I've had a lot better for less than $39 so it was definitely overpriced. I would visit again for its location and drinks, but would probably not dine too frequently.",https://www.yelp.com/biz/momofuku-ssam-bar-new-york-6?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Michael B.,/user_details?userid=4iHIZIzwr3mCqGfsdaALSA,"Chicago, IL",7/28/2021,4.0,No comment,https://www.yelp.com/biz/momofuku-ssam-bar-new-york-6?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Sucheta B.,/user_details?userid=QlPh3aeQ6fW4HLCKnh255g,"New York, NY",5/6/2022,4.0,Didn't eat a full meal here but a group of 4 of us stopped by for pre dinner drinks and apps. Drinks were good - good balanced flavor profiles and decent amount of alcohol (not too strong either). Docked a star for the size of the apps. The ricotta with chili oil was great but the accompanying bread was TINY and asking for more bread was several dollars extra which seemed excessive.,https://www.yelp.com/biz/momofuku-ssam-bar-new-york-6?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Jane L.,/user_details?userid=_W1HZ_lW34YUjCIFIVrHFQ,"Queens, NY",10/24/2022,4.0,"I have mixed feelings about this new iteration of Momofuku Ssam Bar. I was a big fan of the old location and appreciated how intimate it was and how it reflected the David Chang swagger of the other earlier Momofuku restaurants. That vibe is nowhere to be found in the new location. It feels like an overpriced tourist trap geared toward people who have a lot of money to spend, want to dabble in some gateway Korean food (and/or perhaps are not comfortable with venturing to K-town), and want to see and be seen. It looks like it was designed for social media posts. That being said, the food was decent. Our group participated in the full Ssam tasting menu and liked all of the dishes. Nothing was exceptionally memorable for me other than the salad (randomly). All of the dishes were very ""safe"" and not terribly exciting, but they were well executed. The service was good until the end, when we were asked to leave because they had to ""free up the table,"" even though all of the large tables around us were unoccupied. One other observation that I found to be somewhat interesting (as an Asian) was that I didn't see any Asians among the many staff members who were working there the night we went. I find that unusual for  an Asian restaurant, but perhaps this just happened to be case the night we went. Ultimately, I doubt I will return to Ssam because it just feels like a ""new Coke"" version of the old location, but I do think the overall experience would be enjoyable for most people.",https://www.yelp.com/biz/momofuku-ssam-bar-new-york-6?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Mandy N.,/user_details?userid=WoHMiiE11ww9EFph1hkpPQ,"New York, NY",7/18/2021,5.0,No comment,https://www.yelp.com/biz/momofuku-ssam-bar-new-york-6?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Alexx R.,/user_details?userid=wh6Djl0pJhPZCD3m1E0sMQ,"Las Vegas, NV",8/27/2021,4.0,No comment,https://www.yelp.com/biz/momofuku-ssam-bar-new-york-6?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Cole D.,/user_details?userid=Jo9r1XO46MDW9PKSNAIgCw,"New York, NY",9/11/2022,5.0,Excellent food. Excellent service and friendly. Great low lighting. We got the back menu option of $100 a plate for a course meal to be prepared right in front of us. Fun! The apps and starters were some of the most flavorful dishes. This is the kind of place you sit down and slowly eat and savor. Loved it.,https://www.yelp.com/biz/momofuku-ssam-bar-new-york-6?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Tony Y.,/user_details?userid=FPv27CkYLodbfz3gj5Fnkg,"New York, NY",6/21/2021,1.0,No comment,https://www.yelp.com/biz/momofuku-ssam-bar-new-york-6?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Marilyn Y.,/user_details?userid=j6_jiLD0oIfsjLusrz6kyw,"New York, NY",6/27/2021,5.0,No comment,https://www.yelp.com/biz/momofuku-ssam-bar-new-york-6?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Felisa F.,/user_details?userid=JZ1QkXIszrMBtpDMZrWZog,"Brooklyn, NY",5/16/2021,5.0,No comment,https://www.yelp.com/biz/momofuku-ssam-bar-new-york-6?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Suzanne P.,/user_details?userid=bg02uIHDuPhO6c9SrUTe0w,"Santa Fe, NM",9/24/2022,5.0,Food was fresh and the flavors were incredible. We were celebrating our anniversary and my cousin's upcoming nuptials. The service was impeccable. If you're looking for something special make a reservation here.,https://www.yelp.com/biz/momofuku-ssam-bar-new-york-6?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Jeannette M.,/user_details?userid=LzXb2TM0aEwv0H5DRKQ6lQ,"New Brunswick, NJ",9/2/2022,5.0,We were in the city and decided to have lunch here. We were seated right away.  We ordered the chicken and fish sandwiches. Portions were large. Food was very tasty. Service was great too.,https://www.yelp.com/biz/momofuku-ssam-bar-new-york-6?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Danielle M.,/user_details?userid=zv92Y_hi8iIXKs3X2MoihQ,"Stony Brook, NY",12/13/2021,5.0,"Had such a great meal with some friends! It's a little chilly if you're seated in the outside portion but we were wearing our jackets and there were heaters. The food was im goodness sooooo good! Everything we ordered was so fresh and so delicious. The waiter was so helpful and even gave us tips on what to order, which worked out really well. We had such a blast besides the food and drinks being amazing. Some of the dishes that I highly recommend are: Cacio e Pepe Rice Cakes, Impossible Pork Rice Cakes, American Country Ham, Smoked Sweet & Sour Ribs, Sizzling Bavette Steak, and Whole Roasted Fish. They were all so drool worthy, really go there. I only got one picture because well it was all too good to take pictures of.",https://www.yelp.com/biz/momofuku-ssam-bar-new-york-6?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Bali C.,/user_details?userid=QQK4SLJRYqegR-P0zx8Slg,"Rome, Italy",9/19/2022,5.0,No comment,https://www.yelp.com/biz/momofuku-ssam-bar-new-york-6?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Stephanie S.,/user_details?userid=3mRTnOKGD8tTXkZlwT2Bag,"Kailua-Kona, HI",6/16/2021,1.0,No comment,https://www.yelp.com/biz/momofuku-ssam-bar-new-york-6?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Kelsey A.,/user_details?userid=8qQHnuB0RCZXfJOfeCYf9g,"New York, NY",5/15/2021,5.0,"The food was SO GOOD!!! We dined outdoors in the rain and it was warm and comfortable under the heat lamps. Must orders include: chicken wings, spicy scallop kimbap, and spicy sausage ragu rice cakes. The drinks were also amazing! We tried the spicy margarita and PBJ were both amazing.",https://www.yelp.com/biz/momofuku-ssam-bar-new-york-6?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
Jana C.,/user_details?userid=BZGwZ2N_acVCIf05g3KcJA,"New York, NY",4/30/2021,5.0,No comment,https://www.yelp.com/biz/momofuku-ssam-bar-new-york-6?adjust_creative=YOPxpPg1qGggP5qGSctmew&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=YOPxpPg1qGggP5qGSctmew
